dataset_name,overall_accuracy,dataset_num_items,dataset_total_chars,approximate_duplicates,avg_activation_sparsity,avg_grad_norm,avg_grad_sparsity,avg_input_length,avg_output_length,avg_param_change,base_model_perplexity,base_perplexity_std,catastrophic_forgetting,embedding_outlier_ratio,gradient_consistency,initial_loss,input_length_std,input_ttr,io_length_ratio,io_similarity,landscape_flatness,loss_decay_rate,loss_stability,output_length_std,output_ngram_repetition,output_ttr,reference_perplexity,reference_perplexity_std,semantic_consistency,semantic_diversity,special_char_ratio,vocab_complexity,learning_rate,batch_size
sample275,0.6538,809,1511398,0.076081164,0.478600756,0.097958054,0.094430817,41.60697941,47.81264302,7.00441964,12.10933441,1.078613391,0.551537687,0.145667371,0.767917096,3.238678611,75.16871182,0.961128172,1.149149583,0.40712632,0.797564207,0.650694837,0.773713126,62.91406611,0.097170646,0.906720562,5.157976513,1.882357972,9.23E-08,1.000000881,0.220422143,0.36031135,0.0003,16
sample276,0.214936928,5824,2875247.368,0.672223236,0.485362746,0.100136896,0.762963676,61.10456423,71.48359141,6.539871551,42.48968966,5.634969028,0.535489377,0.743852918,0,4.648284787,141.0127857,0.952981459,0.947293527,0.162167421,0.44119322,0.647832603,0.265949289,88.68229323,0.808660326,0.886637999,34.78602441,6.75006414,7.42E-08,0.990064742,0.170204024,0.133791408,0.0002,8
sample277,0.341032573,2993,2700376.962,0.603332,0.434444485,0.099399703,0.594332997,54.83248391,60.31158801,6.722011084,25.83488983,4.919955601,0.547319798,0.472722834,0.217252099,4.915139434,142.8443751,0.950074683,1.261632462,0.229182979,0.526569227,0.76133014,0.473151879,84.20862681,0.50458829,0.880442198,30.61349771,4.28754289,7.95E-08,1.007690246,0.231715384,0.118513541,0.0002,8
sample278,0.7024,500,235087,0.038155359,0.627533741,0.097802784,0,72.762,18.748,6.035736006,8.352394901,0.5,0.612295568,0.081624669,0.793444168,3.406331197,17.04609504,0.853562427,0.257661966,0.324741179,0.832336207,0.719715919,0.91760337,4.596139249,0.087340644,0.987063499,5,0.5,1.04E-07,1.000000856,0.226427182,0.202149118,0.0003,16
sample279,0.461875962,1799,2841637.753,0.269007359,0.602751005,0.098922877,0.502919301,57.24337442,60.76645797,6.465749501,23.99316933,3.368566049,0.536829157,0.451676549,0.40107665,3.951997834,127.0052323,0.944173013,1.179152585,0.142778964,0.626336657,0.764795252,0.554478109,96.84555341,0.341831509,0.878824679,23.77139607,3.869490653,8.58E-08,1.003858278,0.208395636,0.307931593,0.0002,32
sample280,0.663117789,919,2936734,0.114585548,0.569033585,0.099291386,0.14124505,59.81416283,67.58531706,6.620045537,5,1.676022624,0.53755438,0.03418827,0.670446289,3.553802373,179.3447936,0.943836177,1.129921642,0.315372805,0.792429257,0.811864871,0.870950074,101.1740357,0.100350806,0.872357912,10.22806931,1.418458128,6.91E-08,1.000000925,0.236575558,0.421374839,0.0002,8
sample281,0.688267573,635,2660083.982,0,0.758169297,0.097971787,0.052294856,51.67230145,65.72175656,6.532533732,6.697432704,1.107638393,0.539591383,0,0.839173647,3.212994818,120.5981807,0.925718855,1.398035172,0.40205923,0.776143741,0.774301145,0.835948645,87.24443688,0.054376614,0.860903975,5,1.010812014,5.85E-08,1.003953652,0.212383171,0.366510271,0.0003,16
sample282,0.4069709,2567,2573966.654,0.377923654,0.578176543,0.099033583,0.521063914,54.57708467,67.64313657,6.498901534,25.62732757,4.123046615,0.541900952,0.425845422,0.34501344,4.774062794,107.4600834,0.945740171,1.08750049,0.025775911,0.621443241,0.679599669,0.423070248,90.91030569,0.464788035,0.873291645,18.89221282,4.243932955,7.23E-08,1.004522897,0.20616891,0.054585092,0.0002,16
sample283,0.7137,675,1247858,0,0.588513057,0.097802784,0,40.66706683,63.37094838,6.453771272,5,0.689838641,0.524634853,0,0.882621943,3.251852985,135.2880037,0.95913013,1.558286676,0.473867626,0.799579944,0.76857952,0.959095841,83.70850911,0,0.872192476,9.251208339,0.5,8.53E-08,1.000000905,0.283830653,0.328974873,0.0003,16
sample284,0.485851199,1872,3050828.315,0.316140821,0.621359059,0.099833143,0.318061959,52.53373267,60.40018859,6.644187091,18.04329157,2.976601451,0.52692889,0.34465403,0.463619675,3.99275147,118.2149189,0.934112695,1.121227244,0.171551871,0.655812158,0.710802047,0.629985459,94.73184821,0.337683088,0.878519513,22.46856777,3.101513705,6.39E-08,0.989971104,0.182849654,0.079951796,0.0002,16
sample285,0.260656906,4860,2891815.615,0.644542501,0.888056575,0.099905796,0.805942941,58.64562127,59.68161303,6.613115996,39.09744295,4.79362982,0.538330892,0.731749969,0.201184458,4.727194411,130.8196249,0.959817534,1.370883031,0.01815618,0.467214167,0.795883855,0.316547809,88.39863407,0.646998855,0.873749347,34.35658474,5.758467049,7.79E-08,0.999452912,0.238595091,0.042591975,0.0003,8
sample286,0.245483718,5632,2840860.37,0.670267989,0.697138916,0.099688009,0.62368366,60.23390624,67.1536184,6.49736554,33.03967622,5.464158868,0.542430675,0.78410492,0.051249583,5.10099816,120.5322755,0.945352714,1.099670407,0.099877242,0.45303905,0.838961776,0.333065752,96.01901703,0.593230056,0.872890056,39.2448678,5.125300931,6.76E-08,0.995846564,0.19920483,0,0.0003,16
sample287,0.665645919,622,2862351,0.127327451,0.531215043,0.098117038,0.045777779,55.4602,68.004,6.122218058,5,0.962098036,0.575442748,0.048413384,0.77230217,3.532564208,126.7585075,0.944436348,1.22617661,0.226291089,0.787430032,0.764295359,0.766687692,95.02925225,0.205342372,0.869422129,13.6332708,1.164060545,6.44E-08,1.000000928,0.150548541,0.381979454,0.0002,8
sample288,0.7048,500,484269,0.010528508,0.527636026,0.09811518,0.05553578,65.757,16.898,5.845592772,7.68145415,0.5,0.522194397,0.112316694,0.795468194,3.15572125,16.50636093,0.896349073,0.256976444,0.40244418,0.776801596,0.814951059,0.855740171,4.558902938,0.029230606,0.990844941,5,1.295495728,8.31E-08,1.000000856,0.121463291,0.329362005,0.0003,16
sample289,0.401148307,2593,2756099.377,0.441453466,0.472470857,0.09813147,0.496065216,56.35132561,69.57963888,7.13081306,32.40068738,3.484082943,0.529671744,0.47702232,0.355027724,3.93847487,117.4936534,0.95418371,1.156839482,0.28255022,0.555197716,0.69092223,0.560930322,82.19395966,0.481065695,0.885829154,21.58620374,4.210903137,6.95E-08,0.997364418,0.200211097,0.264035153,0.0003,32
sample290,0.378473773,3221,2961316.789,0.386995085,0.336738609,0.100769314,0.552097504,57.54488303,65.43719282,6.631869298,25.96172991,3.78589386,0.526621245,0.681120881,0.283569217,4.349176118,132.5929163,0.924415079,0.990644078,0.127776326,0.600950619,0.779238742,0.406118491,94.33690224,0.498425379,0.880227941,26.34868826,5.073150798,7.09E-08,0.992639451,0.191878017,0.090003492,0.0002,8
sample291,0.559706419,1393,2961406.44,0.307112568,0.684151269,0.09795842,0.208026006,59.58570484,61.97727925,6.510538205,19.3104424,2.10909955,0.526105893,0.280577427,0.50943978,3.857345045,135.1337746,0.954355822,1.25006488,0.301665114,0.678816621,0.646420482,0.603069276,91.77192753,0.10229078,0.85760856,7.754282029,1.781275491,8.10E-08,0.999921043,0.18029997,0.224858831,0.0002,8
sample292,0.416906767,2232,2645135.718,0.37609931,0.46122015,0.099029133,0.430614615,62.47615866,64.26226476,6.422631544,31.82145655,3.733887168,0.520755917,0.447983936,0.486553956,4.322077477,127.1518109,0.941916672,1.122463886,0.147343713,0.598854675,0.615913786,0.5557789,77.44321433,0.365884586,0.862286817,31.18675321,3.439438517,6.48E-08,1.005941558,0.199028009,0.236129785,0.0003,16
sample293,0.651115568,1247,2834590.666,0.134313309,0.5368672,0.097802784,0.08324495,60.96132195,64.90407559,6.485973992,9.247082399,2.643831842,0.54424607,0.00739263,0.700027122,3.617669744,124.4070555,0.96302675,1.076894164,0.403283709,0.753623033,0.744796758,0.801664942,79.76158824,0.133818637,0.894482276,9.184218544,2.141011962,8.36E-08,1.006743163,0.285964723,0.164355667,0.0003,16
sample294,0.37714871,2138,2878374.039,0.446201008,0.726613642,0.099925421,0.584038798,51.12397045,64.67840938,6.842655916,29.80487635,3.914486615,0.523884817,0.513109054,0.332032543,4.24051219,120.0287236,0.934696235,1.178175907,0.064910191,0.566852622,0.916920743,0.474749836,69.37161376,0.577679153,0.868886733,24.19250855,4.968393089,7.36E-08,1.014848123,0.177686416,0.093649353,0.0003,32
sample295,0.615984792,622,2819313.216,0.208953889,0.606006081,0.098558685,0.197756856,56.52575263,69.42872842,6.544418375,16.01874578,0.606487708,0.53347271,0.142125259,0.743191406,3.294752897,122.1660516,0.954153459,1.09066065,0.505193274,0.742845393,0.825207964,0.750165816,89.47676729,0.131129938,0.85994324,8.674903278,2.054197034,8.07E-08,0.995181133,0.263010882,0.344480774,0.0003,32
sample296,0.437432409,2151,2509882.617,0.477320383,0.698565977,0.099652039,0.49157886,56.29699632,65.0318166,6.764170211,25.39054845,3.325850896,0.541497321,0.376268841,0.458004779,3.581113626,121.0891789,0.955723896,1.268629498,0.195972402,0.567650695,0.696735711,0.554515379,101.5961744,0.390404947,0.885904999,27.06976745,3.030259115,8.10E-08,0.993929596,0.200059906,0.139951522,0.0002,32
sample297,0.586564021,1158,2691237.914,0.104315938,0.614913781,0.097802784,0.254660732,56.78801647,61.97772153,6.48440255,15.33740628,1.516879975,0.536855346,0.235036323,0.541176459,3.349535731,148.5143896,0.94522796,1.132944946,0.262828367,0.717674171,0.712451118,0.754757518,96.17913187,0.199754939,0.892901401,14.99850355,2.276687092,6.25E-08,0.992125292,0.190346152,0.237534686,0.0003,32
sample298,0.697286729,550,2690420.007,0.032111027,0.561580721,0.097802784,0,57.9174803,63.67342857,6.700674672,12.865647,0.5,0.526793502,0.049352979,0.789808884,3.15572125,110.1898463,0.959898874,0.928712534,0.283805635,0.837866942,0.733599661,0.850685357,82.2416906,0.078925098,0.871711255,6.590194642,1.351216422,8.09E-08,1.010988964,0.08705604,0.341822133,0.0003,32
sample299,0.3825787,4452,2760943.032,0.489018267,0.437971585,0.099605405,0.427824817,56.61017766,64.13735098,6.803951206,27.05083721,4.406455475,0.548017343,0.511318224,0.315934967,4.475712846,128.6962712,0.931375252,1.210660373,0.17336603,0.518471719,0.884319795,0.511707631,90.00533397,0.540419504,0.876483149,28.61122262,3.070248454,7.88E-08,1.003195064,0.208174918,0.083353337,0.0003,8
sample300,0.663260219,678,2826201,0.059258803,0.562018152,0.098181034,0.032412029,55.5894,66.743,6.61984389,13.21958891,1.59973891,0.531363507,0.168883172,0.675440625,3.295362164,126.5663352,0.945771084,1.200642569,0.271060475,0.796211153,0.791574918,0.862929938,94.7283788,0.10237988,0.873499047,5,1.793704676,6.60E-08,1.000000927,0.223869938,0.190354567,0.0002,8
sample301,0.602481568,1113,2945886.162,0.143743942,0.635874995,0.098361741,0.055718186,61.0968451,64.08530205,6.725510779,13.76318743,1.65490306,0.538210498,0.276747875,0.62323881,3.624363022,117.5589462,0.952207726,1.15358534,0.328899088,0.733271549,0.797718286,0.717536959,86.49624516,0.244987952,0.862057535,11.35642886,1.183598662,7.00E-08,1.006889382,0.233287282,0.226515673,0.0002,16
sample302,0.536361097,1122,2981492.822,0.223424906,0.813122817,0.098228404,0.346152782,55.61589765,61.0016202,6.740654002,22.70098099,2.139520199,0.548803251,0.331404948,0.603206084,3.847112406,117.1383798,0.967508112,1.216824576,0.282618926,0.730613685,0.817628554,0.668643093,77.78576696,0.217741983,0.88936653,13.64769067,3.064303692,8.45E-08,0.996859865,0.21029319,0.296094945,0.0002,8
sample303,0.54109519,1220,2487917.772,0.291892222,0.779617696,0.098545809,0.262619706,54.30261925,63.83502508,6.855783036,17.27268406,2.968367013,0.538990426,0.34659998,0.587602139,3.972966159,121.0783046,0.974125095,1.366174429,0.253778705,0.674339292,0.744488372,0.684647415,95.74612331,0.404554746,0.872581196,24.33804211,3.438350206,9.41E-08,0.995413694,0.212606728,0.27272437,0.0002,8
sample304,0.502068887,1913,2569254.49,0.345708407,0.589969804,0.098804731,0.306802985,55.31268615,66.05824333,6.701920313,16.4393343,2.255352099,0.557555043,0.349241782,0.501933608,4.119987479,135.7930243,0.937758565,1.301293447,0.32968902,0.647066337,0.632644861,0.670120306,85.97208266,0.251294578,0.864649005,13.04136044,1.936710061,8.08E-08,0.996387911,0.221090489,0.172626882,0.0003,32
sample305,0.663096131,509,2772997.012,0.137544754,0.581725644,0.098595833,0.14215164,52.13680443,64.37720615,6.794253468,7.419756245,0.542393566,0.537734501,0.040508497,0.72359575,4.023660574,149.451439,0.927805003,1.219963678,0.451016484,0.809472471,0.797037509,0.813153261,75.52506112,0.005580206,0.855425028,7.372895368,1.24436896,6.93E-08,1.006010651,0.264614217,0.206387655,0.0002,32
sample306,0.473564268,3813,2872423.5,0.401499626,0.664581328,0.099314581,0.333164252,63.04095041,61.68446811,6.549080741,22.02125497,3.217527265,0.525174492,0.194944412,0.419831485,4.130113493,129.2491019,0.951703428,1.18322788,0.153753632,0.649293733,0.761696626,0.582671969,88.16521713,0.34987223,0.876836816,16.46630511,3.721724936,9.19E-08,0.996178418,0.205408727,0.306079274,0.0002,32
sample307,0.3422,4356,175004,0.619637315,0.549450508,0.099614461,0.519661963,54.282,14.798,5.686644,25.93051799,4.283702033,0.574087467,0.555826806,0.24307837,4.745680339,11.57041382,0.965910388,0.272613389,0.05920809,0.520813977,0.670311471,0.452290217,6.924824619,0.562984091,0.994856485,31.83399557,4.631923862,9.06E-08,1.000000875,0.17749676,0.136753899,0.0003,16
sample308,0.25201913,5074,2954734.927,0.722871699,0.840421108,0.098920296,0.73492088,50.21200604,65.04820868,6.452049562,39.14279381,5.153247853,0.543603488,0.684614021,0.110346037,4.627448803,127.8460466,0.931416072,1.078255746,0.080910628,0.454203799,0.670733982,0.299783608,84.8390855,0.663360195,0.877628093,36.1504557,6.093234089,8.76E-08,1.007673817,0.136716627,0.017430612,0.0003,8
sample309,0.444012789,1594,2888947.632,0.430573977,0.59148323,0.098123775,0.305038177,63.6072935,65.72316324,6.600050023,20.27875714,3.508719799,0.537672573,0.396557469,0.32728471,3.934738961,143.5973343,0.951918759,1.244532877,0.139154592,0.591555447,0.758673945,0.549457575,90.7684116,0.486569586,0.872548357,24.47807166,3.252506695,7.17E-08,0.998041624,0.20033135,0.136116289,0.0002,8
sample310,0.274011798,8609,2785547.504,0.636780707,0.9,0.099769001,0.568097803,56.73487597,62.25777246,6.555751595,37.36019982,5.640897027,0.527069102,0.599183248,0.11095869,5.262573376,118.3638188,0.968946012,1.226302969,0,0.492868621,0.618699256,0.342100262,91.81360474,0.775520771,0.860203433,29.72438037,4.409889671,5.85E-08,1.004888253,0.140615305,0.058509891,0.0003,32
sample311,0.418288414,2185,2737960.718,0.513309364,0.46267322,0.099025857,0.539867565,60.97686415,63.90852082,6.720626204,23.28643731,3.477425142,0.540793176,0.462620036,0.332860679,3.87940754,126.4187405,0.94573094,1.00607487,0.27012592,0.594261997,0.792285384,0.472867205,78.27937141,0.398784204,0.864155468,30.27391566,2.405951217,6.83E-08,0.999561505,0.189429126,0.165800592,0.0003,32
sample312,0.2201,8570,2843770.554,0.663668773,0.768728245,0.099902278,0.776033966,54.31879642,63.68506007,6.904157345,32.59699082,5.835843962,0.555659069,0.750075083,0.166818551,5.180126077,122.742707,0.949226444,1.169214516,0,0.419202173,0.755322024,0.295168819,91.32813187,0.763185975,0.858931113,40.05582442,5.32441716,8.87E-08,1.000262258,0.111703301,0.135972179,0.0003,32
sample313,0.226924319,4258,2844012.243,0.781543935,0.3,0.099913874,0.683208064,54.23743047,64.59161885,6.687251811,41.84062936,6.325798711,0.535754853,0.818859364,0.055913334,5.00267469,128.8928084,0.946588636,1.300732988,0,0.481886928,0.710804535,0.257065222,101.3689357,0.785142398,0.863204721,32.59639729,4.573462929,8.39E-08,1.00444616,0.176186756,0,0.0003,8
sample314,0.200355776,5653,2654857.068,0.692093606,0.404383464,0.100586215,0.796641482,55.32533793,63.04363523,6.74620246,36.98277174,6.761858234,0.529806414,0.823764209,0.092415907,4.852808536,126.7583722,0.937173574,1.038665945,0.087506531,0.463686864,0.790646609,0.272008161,87.66866692,0.859408883,0.881422559,39.51012849,6.214512273,8.09E-08,0.993806683,0.309576002,0,0.0002,32
sample315,0.698219592,705,3134003.88,0,0.650622538,0.09831489,0,55.29915499,66.19392929,6.685958968,6.20472924,0.5,0.542155234,0.042120161,0.76903341,3.15572125,122.3641961,0.949111621,1.060355001,0.304828444,0.811525338,0.812699596,0.833393688,81.01019647,0.024360983,0.866313484,14.99917598,0.5,5.76E-08,0.997798863,0.292868565,0.274981318,0.0003,16
sample316,0.391137106,2547,2790587.089,0.454947978,0.563404779,0.099947189,0.470285305,58.88799515,62.27030494,6.285785201,27.88204058,4.17200078,0.536121678,0.400068708,0.359648372,4.987037158,133.6009059,0.967760906,1.102439702,0.053504246,0.607182439,0.87129755,0.433576554,90.99415582,0.446450532,0.875383795,26.01104087,3.944712609,7.00E-08,0.997520346,0.195580844,0.017544481,0.0002,8
sample317,0.664364051,607,1305242,0.092048983,0.570479369,0.097802784,0,28.01167835,62.51484818,6.632849681,7.763728361,0.998454148,0.528031437,0.105401832,0.764198869,3.15572125,61.46224156,0.964895904,2.231742326,0.265548775,0.789019926,0.789145404,0.832941574,78.66405085,0.011092845,0.872933336,8.788879005,2.013403559,9.11E-08,1.000000889,0.259789311,0.368046237,0.0002,8
sample318,0.2799,6713,2915379.254,0.603611111,0.832056489,0.098861402,0.64927822,55.73859755,63.62542527,6.324670001,28.79228937,4.754661832,0.535263943,0.649475674,0.099274987,4.801933464,123.4514353,0.941423541,1.285976811,0.080670734,0.469503186,0.831604485,0.324505147,97.52138567,0.538912431,0.866062514,32.22404432,6.206245043,5.61E-08,0.998206014,0.223959528,0.069252099,0.0003,16
sample319,0.21331885,7278,2657413.013,0.707075886,0.334451857,0.1003028,0.710906641,59.86113351,64.0237066,6.51555904,38.83844648,6.261343029,0.532655138,0.810546872,0.053831684,4.981063982,119.4648456,0.947651329,1.072033262,0,0.44272716,0.767267529,0.295741459,91.82649676,0.794576703,0.87568363,38.348197,6.252561203,8.51E-08,1.004079262,0.15529513,0.159957,0.0002,16
sample320,0.577769155,811,2923678.435,0.155495565,0.485768266,0.098913337,0.164058698,58.70137379,66.21394564,6.713661823,9.757341994,2.697077813,0.525781731,0.14171529,0.600260279,3.996715808,127.5670574,0.953959562,1.063112609,0.280883128,0.695649233,0.805639319,0.727970078,74.35637372,0.163699486,0.88694457,14.49142496,1.996589174,8.76E-08,1.0029786,0.203323981,0.31817528,0.0003,8
sample321,0.692085535,578,2936157.14,0,0.605182776,0.098935314,0,57.04569157,67.61267373,6.595073307,10.84946213,0.5,0.533104347,0.030517718,0.799332263,3.15572125,128.5270803,0.925671973,0.913697518,0.252252747,0.767331086,0.7103231,0.777786633,78.59796042,0.007773744,0.895425502,8.284527341,0.5,6.29E-08,0.997281079,0.247615603,0.389389573,0.0002,16
sample322,0.5144,830,171424,0.268518865,0.634258293,0.09942268,0.230961448,53.706,14.698,6.280871338,19.18959858,2.570174265,0.574480552,0.35280746,0.442924985,4.094677381,12.01647053,0.966965642,0.273675195,0.061792624,0.660402546,0.604721397,0.599499938,7.579102585,0.360208593,0.995505393,17.23516097,3.507086373,8.84E-08,1.000000877,0.181140563,0.161820746,0.0003,16
sample323,0.216860938,6944,2678289.629,0.810385319,0.643607599,0.099548465,0.590429508,50.9900495,68.23817891,6.447642981,39.57846086,5.920687777,0.545533724,0.780020831,0.079200733,4.795251057,132.4776948,0.958928443,1.289428818,0,0.413374506,0.894741192,0.238650131,87.12674869,0.789802312,0.852835062,36.38932091,5.905772282,7.06E-08,1.002538029,0.187940546,0.150237178,0.0003,32
sample324,0.615515215,656,2848631.666,0.106689739,0.811005517,0.097802784,0.153375546,52.5007657,69.64921954,6.098287259,7.506652414,2.676959316,0.542565117,0.247449088,0.62113087,3.384309524,114.2630727,0.948815409,1.047989128,0.34575791,0.748916359,0.746113456,0.774135674,82.57691596,0.146164316,0.872426066,13.28584489,1.308286706,5.77E-08,1.006881605,0.260019171,0.381042948,0.0003,16
sample325,0.293661921,2825,2745946.593,0.601854708,0.501363837,0.100682933,0.642904652,57.15310622,64.49286385,6.37301912,35.84602562,4.520118412,0.533059988,0.640971508,0.214673136,4.094438051,127.0454747,0.949386595,1.377271293,0.115440684,0.561903996,0.73539561,0.325104215,87.25959796,0.664165699,0.860678192,39.39738278,4.710776816,7.07E-08,0.998569985,0.158323822,0.184555768,0.0002,8
sample326,0.254020364,4034,2894847.587,0.683106999,0.620861909,0.099310328,0.633324956,63.88142355,67.7646401,6.53354848,39.65416541,5.860784207,0.545625118,0.701216575,0.148966556,4.859088569,120.3031876,0.960060744,1.041438177,0.176881415,0.523539824,0.899351507,0.277931966,85.75779448,0.677440494,0.907530959,37.0090056,4.533663653,9.71E-08,0.988503065,0.285015696,0.124931566,0.0002,32
sample327,0.650014153,679,2953216.349,0.12958037,0.700635409,0.097817366,0.118657766,51.33955544,65.58289583,6.496807669,5.337475121,0.854471004,0.528958505,0.102901184,0.657702855,3.748752866,112.2620684,0.940874713,1.266177705,0.238081008,0.738579929,0.736645935,0.766329443,74.65730554,0.155679714,0.88010093,5.144028667,1.884397378,7.98E-08,1.002534399,0.156779137,0.363044717,0.0002,32
sample328,0.435018427,2143,3005022.421,0.467640467,0.541377851,0.099349641,0.497449013,57.06325896,56.946432,6.525922566,21.48962195,3.727641414,0.541694442,0.424477894,0.375614932,3.870046564,122.6910153,0.934843316,1.109440223,0.22160192,0.57734338,0.823367435,0.51870618,78.80227884,0.39713708,0.879835382,20.22534616,3.735849038,6.92E-08,0.995789891,0.200412476,0.202789119,0.0002,16
sample329,0.293803866,3211,3012111.63,0.679126801,0.478099479,0.099608014,0.601099678,58.88755916,71.89124532,6.715334152,38.06404309,5.461862638,0.547493929,0.630593056,0.176043448,4.75238965,116.055528,0.937607658,1.30756853,0,0.524803987,0.519936477,0.351446168,89.40201009,0.6443395,0.863161977,29.15898675,4.975999887,7.09E-08,0.986827485,0.25781751,0.163887471,0.0003,32
sample330,0.470101667,1421,2810102.609,0.42656762,0.640426833,0.098289574,0.418194315,59.2727904,67.59626819,6.819778982,20.27215053,3.662385957,0.518714839,0.387693816,0.373534011,3.362535758,148.3146382,0.925847034,1.079981967,0.073038945,0.605473304,0.629400663,0.584881667,86.65043601,0.365967627,0.876184603,25.58174778,2.191223603,5.78E-08,1.003478268,0.210913613,0.25863866,0.0003,8
sample331,0.36018971,5290,2757530.901,0.482915742,0.9,0.099403188,0.441844046,61.65469963,61.97782338,6.746669641,27.14607257,3.738217084,0.544969887,0.496359238,0.262078597,4.305494964,118.3473439,0.95146478,0.809165634,0.18194905,0.530831075,0.824777165,0.480747605,81.70719115,0.626748471,0.878623539,23.87514832,3.850967107,6.58E-08,0.992272353,0.176355701,0.181006468,0.0003,8
sample332,0.2901,4582,2818121.888,0.662738425,0.9,0.100773154,0.734371049,57.69142279,61.42611297,6.756875721,33.17109529,3.821182713,0.526271141,0.665412253,0.23448469,4.659214226,133.7477619,0.935144936,1.459064669,0,0.470089164,0.629134682,0.323019053,81.60886162,0.604028542,0.870612727,33.74923329,6.069361305,6.09E-08,0.990225941,0.14147047,0.28375999,0.0002,8
sample333,0.334904529,4447,2573504.069,0.609778405,0.701191907,0.099924035,0.510083438,55.51761886,64.97137318,6.637339961,28.10252432,4.240059781,0.533552234,0.563929453,0.249659199,4.498521571,132.2855773,0.940896139,1.057127842,0.057753169,0.519614255,0.844016252,0.43155997,82.06638076,0.52160524,0.860219371,28.59799819,4.363646881,9.07E-08,0.998520402,0.204366118,0.091832655,0.0003,16
sample334,0.272044368,3794,2895151.194,0.530817427,0.655576955,0.099476351,0.556850428,59.31530791,74.06016876,6.583586387,28.68286259,5.143915716,0.548434011,0.608361616,0.031929883,4.489774107,121.84332,0.94415464,1.435183575,0.296844848,0.456844138,0.782802491,0.339492646,83.16946312,0.700839786,0.870237872,36.98957627,5.830109653,5.52E-08,0.99858557,0.231786391,0.251222325,0.0002,8
sample335,0.467352416,1416,3174772.547,0.372881777,0.515304744,0.098369536,0.365111848,56.52989012,55.55759614,6.810516437,15.83135977,3.269534196,0.547700844,0.319414445,0.337697846,4.253758216,119.4741278,0.950135179,1.358049653,0.159806672,0.579977036,0.672074114,0.553824614,85.79818338,0.316265086,0.86741145,20.8695212,3.575015632,7.38E-08,1.001178247,0.203575847,0.11627989,0.0002,16
sample336,0.244650275,6781,2715855.096,0.670988181,0.745129812,0.099617586,0.688103385,54.69860751,64.75413801,6.735922872,36.31133272,5.847899598,0.547193341,0.705181614,0.036566131,5.646817413,141.0486544,0.940863558,1.137853963,0.221825752,0.432361776,0.865619334,0.272843456,86.84332978,0.669729687,0.861227841,42.56484707,4.86862518,6.46E-08,1.013010941,0.271847506,0.070256518,0.0003,32
sample337,0.203720978,4356,3027533.674,0.766328657,0.9,0.099647422,0.695666814,57.67475232,66.24507734,6.584134187,38.62194924,5.529172437,0.540907408,0.833332069,0.030959924,4.927208901,133.3499928,0.947989637,1.11937644,0.112646769,0.428384696,0.874682295,0.2,84.08401352,0.70490418,0.865805267,37.43904352,6.591067603,6.12E-08,0.99568221,0.202482161,0.003835715,0.0002,32
sample338,0.571953305,852,2770924.512,0.277496266,0.536078491,0.098410003,0.139172784,54.98878132,66.76154473,6.524053473,20.38250318,1.602148497,0.537381657,0.146966103,0.590194492,3.683332101,120.0902855,0.945749365,1.320064142,0.223292305,0.73778155,0.69259293,0.682551842,87.78508286,0.337099481,0.864036825,12.00750694,2.078451637,7.01E-08,0.997716028,0.253654398,0.305495058,0.0002,16
sample339,0.689562217,808,2915359.385,0,0.656112716,0.097883893,0.018749822,53.21653128,65.36221977,6.657245773,5.392820467,1.167869152,0.549693957,0.039105513,0.78059758,3.15572125,143.9239379,0.932905129,1.207181576,0.271045787,0.833605525,0.700239644,0.841222043,87.39135712,0,0.868888468,7.509464941,1.090025288,5.88E-08,0.998511701,0.173127294,0.33936736,0.0003,32
sample340,0.662370033,1025,2941083,0.068470572,0.649963676,0.097802784,0.067029575,59.83536707,67.83436687,6.619338831,9.508935008,1.464695292,0.532325774,0.082799595,0.696589049,3.783223344,179.358464,0.944711116,1.133683475,0.262352596,0.775802393,0.844119471,0.834980128,100.784783,0.202083934,0.873924373,9.808852921,2.218975947,7.16E-08,1.000000922,0.268477983,0.33543515,0.0002,8
sample341,0.7099,500,1157591,0,0.609497719,0.098745489,0.012226968,35.16413131,61.45196157,6.765454287,5,1.150142637,0.526575902,0.076229108,0.834028004,3.463607762,107.1080893,0.96289939,1.747575137,0.448332848,0.791034812,0.660328025,0.890995026,94.36602064,0.046756919,0.876883029,6.342411241,1.545322498,8.89E-08,1.000000899,0.078378356,0.459425976,0.0003,16
sample342,0.355670536,2573,2868668.056,0.487203994,0.504888477,0.099522612,0.519209763,55.71675378,67.40017637,6.498919933,28.1512643,4.039118079,0.559243891,0.669253128,0.347264905,4.776470016,137.1088608,0.955686277,1.242357828,0.192728395,0.56763433,0.751075478,0.441786549,78.8133087,0.624439709,0.862756351,31.18960956,5.407857995,4.93E-08,0.995362269,0.173265698,0.190170285,0.0002,16
sample343,0.284992104,5828,3085631.801,0.589995936,0.839238516,0.099153603,0.663999795,60.08833534,65.19658796,6.573654634,43.9240865,5.048638342,0.544066957,0.611988007,0.196453441,4.453583959,125.9780102,0.927822593,1.11640119,0,0.514101665,0.677100406,0.258057749,74.8824523,0.634924892,0.868154115,35.58700397,5.961590803,7.88E-08,1.010631962,0.153508472,0.194139131,0.0002,32
